transformer_id,symbol,src_bus_id,dst_bus_id,src_voltage,dst_voltage,src_dc,dst_dc,geometry
13187,transformer,1273,1274,132,220,f,f,POINT(-5.98754899999998 34.660322)
13188,transformer,5809,5810,220,380,f,f,POINT(2.27417000000001 41.607228)
13189,transformer,6368,6369,220,380,f,f,POINT(14.919434 40.663973)
13190,transformer,3511,3512,132,300,f,f,POINT(34.694824 50.875311)
13191,transformer,2772,2773,220,300,f,f,POINT(40.155029 46.073231)
13192,transformer,4165,4166,220,380,f,f,POINT(2.15331999999999 50.993014)
13193,transformer,2782,2783,220,500,f,f,POINT(39.825439 44.770137)
13194,transformer,3824,3825,220,380,f,f,POINT(2.658691 43.277205)
13195,transformer,2914,2915,500,750,f,f,POINT(35.013428 56.279961)
13196,transformer,4750,4751,220,380,f,f,POINT(8.21777299999999 47.368594)
13197,transformer,6572,6573,220,500,f,f,POINT(44.824219 48.785152)
13198,transformer,348,349,220,380,f,f,POINT(3.65844699999999 36.102376)
13199,transformer,995,996,220,380,f,f,POINT(4.53735399999999 36.447799)
13200,transformer,435,437,132,380,f,f,POINT(9.854736 33.870416)
13201,transformer,3837,3838,220,380,f,f,POINT(1.69189500000001 43.540585)
13202,transformer,108,109,220,380,f,f,POINT(15.227051 38.160476)
13203,transformer,4581,4582,220,380,f,f,POINT(5.76782200000001 52.656394)
13204,transformer,2055,2056,220,380,f,f,POINT(7.31689499999999 51.51558)
13205,transformer,6420,6421,220,500,f,f,POINT(45.802002 51.76104)
13206,transformer,1420,1421,132,220,f,f,POINT(-9.75585899999999 31.512996)
13207,transformer,1337,1338,132,220,f,f,POINT(-8.712158 31.559815)
13208,transformer,3326,3327,220,380,f,f,POINT(24.224854 46.505954)
13209,transformer,316,317,220,380,f,f,POINT(4.48242200000001 35.701917)
13210,transformer,3250,3251,220,300,f,f,POINT(29.586182 53.054422)
13211,transformer,6338,6339,220,380,f,f,POINT(-1.362305 53.468431)
13212,transformer,6106,6107,220,380,f,f,POINT(0.549316000000009 41.137296)
13213,transformer,2779,2780,300,500,f,f,POINT(41.835938 44.684277)
13214,transformer,6243,6244,220,380,f,f,POINT(-0.483397999999996 39.444678)
13215,transformer,3610,3611,220,300,f,f,POINT(33.563232 44.715514)
13216,transformer,1305,1307,132,380,f,f,POINT(-5.657959 35.648369)
13217,transformer,5502,5503,220,380,f,f,POINT(-2.076416 51.419764)
13218,transformer,5836,5837,220,380,f,f,POINT(-2.41699199999999 40.271144)
13219,transformer,1459,1460,220,500,f,f,POINT(49.63623 52.762892)
13220,transformer,2237,2238,220,380,f,f,POINT(9.239502 53.041213)
13221,transformer,4408,4409,220,380,f,f,POINT(8.86596699999999 44.488668)
13222,transformer,4079,4080,220,380,f,f,POINT(1.75781199999999 48.965794)
13223,transformer,277,278,220,380,f,f,POINT(6.95434600000001 36.721274)
13224,transformer,1818,1819,132,380,f,f,POINT(11.085205 55.658996)
13225,transformer,1788,1789,132,220,f,f,POINT(8.843994 55.491304)
13226,transformer,6324,6325,220,500,f,f,POINT(44.176025 55.986092)
13227,transformer,1268,1269,132,220,f,f,POINT(-8.56933599999999 30.571721)
13228,transformer,2001,2002,220,380,f,f,POINT(7.71240200000001 48.100095)
13229,transformer,5676,5677,132,380,f,f,POINT(19.248047 69.182089)
13230,transformer,1554,1555,220,500,f,f,POINT(60.325928 57.645401)
13231,transformer,819,820,220,500,f,f,POINT(30.541992 29.926374)
13232,transformer,1191,1192,220,380,f,f,POINT(-2.076416 39.495563)
13233,transformer,4477,4478,220,380,f,f,POINT(8.898926 45.544831)
13234,transformer,3221,3222,220,300,f,f,POINT(26.290283 52.086257)
13235,transformer,2115,2116,220,380,f,f,POINT(8.20678699999999 52.038977)
13236,transformer,3701,3702,220,380,f,f,POINT(5.438232 50.443513)
13237,transformer,4628,4629,220,380,f,f,POINT(21.049805 42.585444)
13238,transformer,2622,2623,220,380,f,f,POINT(18.533936 50.134664)
13239,transformer,5513,5514,220,380,f,f,POINT(-2.702637 53.298056)
13240,transformer,435,436,132,220,f,f,POINT(9.854736 33.870416)
13241,transformer,3547,3548,220,300,f,f,POINT(37.584229 48.843028)
13242,transformer,2745,2746,220,300,f,f,POINT(32.860107 60.239811)
13243,transformer,6074,6075,220,380,f,f,POINT(19.313965 43.309191)
13244,transformer,2160,2161,220,380,f,f,POINT(10.063477 48.20271)
13245,transformer,4945,4946,220,380,f,f,POINT(13.029785 48.019324)
13246,transformer,2804,2805,220,500,f,f,POINT(37.924805 52.782831)
13247,transformer,2711,2712,220,500,f,f,POINT(37.913818 54.819679)
13248,transformer,2806,2807,220,500,f,f,POINT(39.770508 52.696361)
13249,transformer,4643,4644,220,380,f,f,POINT(19.918213 45.259422)
13250,transformer,2330,2331,220,380,f,f,POINT(13.051758 52.643063)
13251,transformer,1210,1211,220,380,f,f,POINT(-4.108887 39.58029)
13252,transformer,511,512,220,380,f,f,POINT(15.88623 29.113775)
13253,transformer,5857,5858,220,380,f,f,POINT(-5.14160200000001 41.738528)
13254,transformer,3904,3905,220,380,f,f,POINT(4.65820300000001 44.024422)
13255,transformer,3462,3463,220,300,f,f,POINT(25.202637 50.715591)
13256,transformer,1302,1303,132,220,f,f,POINT(-4.64721700000001 32.759562)
13257,transformer,375,377,132,380,f,f,POINT(21.610107 27.595935)
13258,transformer,2603,2604,220,380,f,f,POINT(16.732178 52.321911)
13259,transformer,5242,5243,220,380,f,f,POINT(-1.461182 43.34915)
13260,transformer,1130,1131,220,380,f,f,POINT(-5.44921900000001 36.261992)
13261,transformer,3029,3030,220,300,f,f,POINT(30.223389 59.850333)
13262,transformer,3869,3870,220,380,f,f,POINT(1.73584000000001 46.437857)
13263,transformer,381,382,220,380,f,f,POINT(14.436035 27.098254)
13264,transformer,1427,1428,220,380,f,f,POINT(-1.60400400000001 34.75064)
13265,transformer,5879,5880,220,380,f,f,POINT(-0.230713000000006 39.75788)
13266,transformer,3282,3283,220,380,f,f,POINT(27.608643 43.325178)
13267,transformer,6439,6440,300,380,f,f,POINT(13.765869 66.142743)
13268,transformer,1404,1406,132,380,f,f,POINT(-13.172607 27.186242)
13269,transformer,3912,3913,220,380,f,f,POINT(4.735107 44.370987)
13270,transformer,2698,2699,220,380,f,f,POINT(21.555176 51.624837)
13271,transformer,763,764,132,220,f,f,POINT(11.99707 31.905541)
13272,transformer,4954,4955,220,380,f,f,POINT(7.45971699999999 48.327039)
13273,transformer,6003,6004,220,380,f,f,POINT(-1.52709999999999 41.820455)
13274,transformer,368,369,220,380,f,f,POINT(20.269775 30.902225)
13275,transformer,401,402,132,220,f,f,POINT(10.250244 36.747688)
13276,transformer,3219,3220,220,300,f,f,POINT(24.169922 52.072754)
13277,transformer,2193,2194,220,380,f,f,POINT(8.50341800000001 49.432413)
13278,transformer,2146,2147,220,380,f,f,POINT(9.12963899999999 48.821333)
13279,transformer,5844,5845,220,380,f,f,POINT(20.181885 41.054502)
13280,transformer,518,519,220,380,f,f,POINT(13.040771 32.454156)
13281,transformer,3940,3941,220,380,f,f,POINT(4.66918899999999 45.79817)
13282,transformer,1615,1616,132,220,f,f,POINT(60.578613 53.153359)
13283,transformer,1713,1714,220,380,f,f,POINT(16.75415 49.037868)
13284,transformer,2085,2086,220,380,f,f,POINT(7.22900399999999 51.536086)
13285,ac/dc,4913,4914,132,132,f,t,POINT(19.852295 60.130564)
13286,transformer,6195,6196,220,380,f,f,POINT(-6.84448199999999 41.244772)
13287,transformer,2848,2849,220,500,f,f,POINT(39.594727 54.181727)
13288,transformer,4645,4646,220,380,f,f,POINT(20.731201 45.02695)
13289,transformer,2031,2032,220,380,f,f,POINT(6.78955099999999 51.096623)
13290,transformer,4155,4156,220,380,f,f,POINT(1.88964799999999 50.909961)
13291,transformer,358,359,220,380,f,f,POINT(3.26293899999999 33.045508)
13292,transformer,1980,1981,220,380,f,f,POINT(9.382324 53.826597)
13293,transformer,3041,3042,220,380,f,f,POINT(17.633057 48.305121)
13294,transformer,2810,2811,220,300,f,f,POINT(39.539795 51.193115)
13295,transformer,2379,2380,220,380,f,f,POINT(6.70165999999999 49.823809)
13296,transformer,1969,1970,220,380,f,f,POINT(6.71264599999999 51.549751)
13297,transformer,3624,3625,132,300,f,f,POINT(27.322998 48.603858)
13298,transformer,2299,2300,220,380,f,f,POINT(12.073975 50.764259)
13299,transformer,3950,3951,220,380,f,f,POINT(5.00976600000001 45.828799)
13300,transformer,5693,5694,132,300,f,f,POINT(30.52002 69.391917)
13301,transformer,1798,1799,132,380,f,f,POINT(9.503174 55.590763)
13302,transformer,5542,5543,220,380,f,f,POINT(-2.966309 54.933454)
13303,transformer,4330,4331,220,380,f,f,POINT(6.020508 46.172223)
13304,transformer,1036,1037,220,380,f,f,POINT(7.470703 36.923548)
13305,transformer,4073,4074,220,380,f,f,POINT(2.27417000000001 48.632909)
13306,transformer,6071,6073,220,500,f,f,POINT(45.043945 53.324312)
13307,transformer,4932,4933,220,380,f,f,POINT(9.492188 46.581518)
13308,transformer,5720,5722,132,380,f,f,POINT(29.750977 46.619261)
13309,transformer,3522,3523,300,750,f,f,POINT(30.06958 51.330612)
13310,transformer,4267,4268,220,380,f,f,POINT(2.54882799999999 48.922499)
13311,ac/dc,1767,1768,380,,f,t,POINT(10.217285 57.130277)
13312,transformer,4176,4177,220,380,f,f,POINT(2.823486 50.324423)
13313,transformer,2289,2290,220,380,f,f,POINT(10.755615 53.871963)
13314,transformer,3734,3735,220,380,f,f,POINT(18.391113 42.70666)
13315,transformer,3755,3756,132,220,f,f,POINT(19.390869 43.723475)
13316,transformer,2089,2090,220,380,f,f,POINT(7.921143 50.812877)
13317,transformer,2762,2764,300,750,f,f,POINT(37.562256 50.916887)
13318,transformer,2686,2687,220,380,f,f,POINT(19.324951 50.085344)
13319,transformer,641,642,220,380,f,f,POINT(38.276367 34.569906)
13320,transformer,2138,2139,220,380,f,f,POINT(8.92089799999999 48.806863)
13321,transformer,2851,2852,300,500,f,f,POINT(36.826172 56.577641)
13322,transformer,2980,2982,220,500,f,f,POINT(39.16626 47.606163)
13323,transformer,5519,5520,220,380,f,f,POINT(-2.384033 53.422628)
13324,transformer,2119,2120,220,380,f,f,POINT(8.140869 52.254709)
13325,transformer,5449,5450,220,380,f,f,POINT(-3.933105 51.713416)
13326,transformer,2426,2428,132,750,f,f,POINT(26.444092 55.565922)
13327,transformer,447,448,220,380,f,f,POINT(9.92065400000001 36.677231)
13328,transformer,3755,3757,132,380,f,f,POINT(19.390869 43.723475)
13329,transformer,1344,1345,132,220,f,f,POINT(-9.71191399999999 29.688053)
13330,transformer,3236,3237,220,300,f,f,POINT(27.279053 52.207607)
13331,transformer,6398,6399,220,380,f,f,POINT(-0.230713000000006 40.128491)
13332,transformer,6562,6563,380,500,f,f,POINT(48.438721 52.018698)
13333,transformer,2955,2956,220,380,f,f,POINT(15.183105 59.175928)
13334,transformer,99,100,220,380,f,f,POINT(14.611816 37.055177)
13335,transformer,1597,1598,220,500,f,f,POINT(59.820557 56.577641)
13336,transformer,4350,4351,220,380,f,f,POINT(20.291748 47.182246)
13337,transformer,207,208,132,380,f,f,POINT(34.749756 31.475524)
13338,transformer,5443,5444,220,380,f,f,POINT(-1.593018 52.742943)
13339,transformer,2272,2273,220,380,f,f,POINT(9.97558599999999 53.722717)
13340,transformer,1355,1356,132,220,f,f,POINT(-5.19653299999999 34.025348)
13341,transformer,2596,2597,220,380,f,f,POINT(16.062012 51.44716)
13342,transformer,4683,4684,220,380,f,f,POINT(15.007324 46.354511)
13343,transformer,2003,2004,220,380,f,f,POINT(7.93212900000001 47.598755)
13344,transformer,2834,2835,220,500,f,f,POINT(38.924561 51.563412)
13345,transformer,5871,5872,220,380,f,f,POINT(1.098633 49.518076)
13346,transformer,602,603,132,220,f,f,POINT(31.168213 27.264396)
13347,transformer,6373,6374,220,380,f,f,POINT(-0.538330000000004 39.257778)
13348,transformer,5913,5914,300,750,f,f,POINT(31.530762 48.356249)
13349,transformer,1364,1365,220,380,f,f,POINT(-5.59204100000001 34.098159)
13350,transformer,2957,2958,300,500,f,f,POINT(41.868896 44.988113)
13351,transformer,5326,5327,220,380,f,f,POINT(-5.91064499999999 43.181147)
13352,transformer,2057,2058,220,380,f,f,POINT(7.13012700000001 51.206883)
13353,transformer,399,400,132,220,f,f,POINT(10.184326 36.650793)
13354,transformer,5933,5934,220,380,f,f,POINT(-0.78002899999999 47.435519)
13355,transformer,2818,2819,220,500,f,f,POINT(40.166016 56.218923)
13356,transformer,481,482,380,500,f,f,POINT(34.793701 29.602118)
13357,transformer,6566,6567,132,380,f,f,POINT(35.167236 31.774878)
13358,transformer,890,891,220,500,f,f,POINT(31.68457 28.988922)
13359,transformer,493,494,220,380,f,f,POINT(18.544922 30.467614)
13360,transformer,4748,4749,220,380,f,f,POINT(8.33862299999999 47.301585)
13361,transformer,1258,1259,220,380,f,f,POINT(-3.41674800000001 39.732538)
13362,transformer,2802,2803,220,300,f,f,POINT(37.496338 51.419764)
13363,transformer,2448,2449,300,380,f,f,POINT(10.458984 63.278123)
13364,transformer,4071,4072,220,380,f,f,POINT(2.39502000000001 48.487486)
13365,transformer,2381,2382,132,220,f,f,POINT(9.404297 54.74365)
13366,transformer,4234,4235,220,380,f,f,POINT(7.23998999999999 48.056054)
13367,ac/dc,3197,3198,380,,f,t,POINT(17.061768 60.549177)
13368,transformer,2305,2306,220,380,f,f,POINT(12.799072 50.847573)
13369,transformer,1994,1995,220,380,f,f,POINT(6.74560499999999 49.460984)
13370,transformer,2117,2118,220,380,f,f,POINT(7.93212900000001 52.281602)
13371,transformer,4093,4094,220,380,f,f,POINT(1.955566 49.28214)
13372,transformer,575,576,132,220,f,f,POINT(32.299805 25.99755)
13373,transformer,704,705,132,380,f,f,POINT(35.958252 32.03602)
13374,transformer,1576,1577,220,500,f,f,POINT(62.41333 56.157788)
13375,transformer,2222,2223,220,380,f,f,POINT(8.61328099999999 52.025459)
13376,transformer,653,654,220,380,f,f,POINT(40.045166 35.245619)
13377,transformer,3426,3427,220,300,f,f,POINT(24.521484 49.260635)
13378,transformer,1030,1031,220,380,f,f,POINT(6.49292 35.371135)
13379,transformer,2818,2820,220,750,f,f,POINT(40.166016 56.218923)
13380,transformer,2077,2078,220,380,f,f,POINT(7.13012700000001 51.412912)
13381,transformer,4126,4127,220,380,f,f,POINT(2.702637 48.756189)
13382,transformer,4128,4129,220,380,f,f,POINT(2.702637 48.879167)
13383,transformer,476,478,132,380,f,f,POINT(8.756104 36.474307)
13384,transformer,6095,6096,220,380,f,f,POINT(-0.428466999999993 53.807139)
13385,transformer,3324,3325,220,380,f,f,POINT(22.818604 45.935871)
13386,transformer,1673,1674,220,500,f,f,POINT(51.855469 56.084298)
13387,transformer,4002,4003,220,380,f,f,POINT(5.66894500000001 45.120053)
13388,transformer,4775,4776,220,380,f,f,POINT(8.81103500000001 47.115)
13389,transformer,588,589,220,500,f,f,POINT(25.290527 31.409912)
13390,transformer,1475,1476,220,500,f,f,POINT(52.756348 56.722594)
13391,transformer,6118,6119,220,380,f,f,POINT(25.411377 66.284537)
13392,transformer,472,473,132,220,f,f,POINT(9.766846 36.800488)
13393,transformer,4622,4623,220,380,f,f,POINT(20.621338 43.683764)
13394,transformer,466,467,132,380,f,f,POINT(10.931396 37.028869)
13395,transformer,5760,5761,220,500,f,f,POINT(44.241943 48.936935)
13396,transformer,6142,6143,220,380,f,f,POINT(-0.362549000000006 33.26625)
13397,transformer,446,447,132,220,f,f,POINT(9.92065400000001 36.677231)
13398,transformer,561,562,220,500,f,f,POINT(30.596924 28.314053)
13399,transformer,1452,1453,220,500,f,f,POINT(49.713135 53.448807)
13400,transformer,2823,2824,220,500,f,f,POINT(37.617188 59.293942)
13401,transformer,3967,3968,220,380,f,f,POINT(5.33935499999999 43.452919)
13402,transformer,6214,6215,220,380,f,f,POINT(-0.703124999999997 51.57707)
13403,transformer,6534,6535,220,380,f,f,POINT(-6.503906 41.376809)
13404,transformer,3613,3614,300,750,f,f,POINT(29.168701 50.597186)
13405,transformer,5943,5944,220,380,f,f,POINT(0.241699000000011 41.352072)
13406,transformer,651,652,220,380,f,f,POINT(40.100098 35.335293)
13407,transformer,5765,5766,220,380,f,f,POINT(0.472411999999992 49.539469)
13408,transformer,1165,1166,220,380,f,f,POINT(-3.98803700000001 37.212832)
13409,transformer,6137,6138,220,380,f,f,POINT(1.87866200000001 41.812267)
13410,transformer,452,453,132,220,f,f,POINT(11.008301 33.468108)
13411,transformer,446,448,132,380,f,f,POINT(9.92065400000001 36.677231)
13412,transformer,4053,4054,220,380,f,f,POINT(4.954834 48.799627)
13413,transformer,388,389,220,380,f,f,POINT(14.051514 31.484893)
13414,transformer,604,605,132,220,f,f,POINT(32.662354 25.730633)
13415,transformer,5261,5262,220,380,f,f,POINT(-6.71264599999999 53.120405)
13416,transformer,1112,1113,220,380,f,f,POINT(-9.283447 38.80547)
13417,transformer,4045,4046,220,380,f,f,POINT(6.317139 46.126556)
13418,transformer,2175,2176,220,380,f,f,POINT(11.359863 48.850258)
13419,transformer,823,824,220,500,f,f,POINT(32.431641 30.059586)
13420,transformer,3050,3051,220,380,f,f,POINT(18.885498 49.023461)
13421,transformer,531,533,220,500,f,f,POINT(23.983154 32.054645)
13422,transformer,4966,4967,220,500,f,f,POINT(36.35376 55.856817)
13423,transformer,5529,5530,220,380,f,f,POINT(-1.71386699999999 52.502848)
13424,transformer,2172,2173,220,380,f,f,POINT(11.184082 48.078079)
13425,transformer,1547,1548,220,500,f,f,POINT(55.38208 52.709675)
13426,transformer,4137,4138,220,380,f,f,POINT(2.966309 49.674738)
13427,transformer,3708,3709,220,380,f,f,POINT(4.80102499999999 50.099441)
13428,transformer,3341,3342,220,380,f,f,POINT(26.103516 44.988113)
13429,transformer,5351,5352,220,380,f,f,POINT(-3.98803700000001 43.117024)
13430,transformer,3426,3428,220,380,f,f,POINT(24.521484 49.260635)
13431,transformer,6185,6186,220,380,f,f,POINT(26.345215 42.261049)
13432,transformer,3945,3946,220,380,f,f,POINT(4.98779299999999 45.629405)
13433,transformer,1449,1450,220,380,f,f,POINT(47.032471 53.074228)
13434,transformer,6251,6252,220,380,f,f,POINT(17.852783 40.655639)
13435,transformer,1684,1685,220,500,f,f,POINT(60.9851069999999 56.292157)
13436,transformer,5465,5466,220,380,f,f,POINT(-2.878418 51.597548)
13437,transformer,2660,2661,380,750,f,f,POINT(21.96167 50.141706)
13438,transformer,3643,3644,220,380,f,f,POINT(10.733643 47.26432)
13439,transformer,609,610,220,380,f,f,POINT(36.35376 35.746512)
13440,transformer,2846,2847,220,500,f,f,POINT(38.880615 54.361358)
13441,transformer,2762,2763,300,500,f,f,POINT(37.562256 50.916887)
13442,transformer,1997,1998,220,380,f,f,POINT(6.52587899999999 49.965356)
13443,transformer,458,459,132,220,f,f,POINT(10.074463 37.002553)
13444,transformer,1865,1867,132,380,f,f,POINT(10.195312 56.273861)
13445,transformer,2850,2852,220,500,f,f,POINT(36.826172 56.577641)
13446,transformer,1639,1640,132,220,f,f,POINT(59.260254 50.903033)
13447,transformer,4554,4555,220,380,f,f,POINT(13.326416 45.874712)
13448,transformer,1089,1090,220,380,f,f,POINT(2.84545900000001 35.594786)
13449,transformer,5050,5051,220,380,f,f,POINT(6.14135699999999 46.890232)
13450,transformer,125,126,132,220,f,f,POINT(2.53784200000001 39.53794)
13451,transformer,5516,5517,220,380,f,f,POINT(-2.71362300000001 53.742214)
13452,transformer,648,649,220,380,f,f,POINT(37.353516 36.173357)
13453,transformer,5490,5491,220,380,f,f,POINT(-4.460449 55.751849)
13454,transformer,5987,5988,220,380,f,f,POINT(-7.88818400000001 41.112469)
13455,transformer,3850,3851,220,380,f,f,POINT(3.72436500000001 43.659924)
13456,transformer,4722,4723,220,380,f,f,POINT(7.218018 47.010226)
13457,transformer,6219,6220,220,380,f,f,POINT(-1.19751 48.538432)
13458,transformer,6342,6343,132,220,f,f,POINT(34.277344 31.278551)
13459,transformer,1000,1001,220,380,f,f,POINT(6.25122100000001 34.822823)
13460,transformer,2493,2494,300,380,f,f,POINT(6.64672900000001 59.461826)
13461,transformer,3148,3149,220,380,f,f,POINT(14.512939 62.517388)
13462,transformer,5328,5329,220,380,f,f,POINT(-6.00952099999999 43.548548)
13463,transformer,3617,3618,300,750,f,f,POINT(30.256348 47.294134)
13464,transformer,6443,6444,220,380,f,f,POINT(-0.812988000000009 43.977005)
13465,transformer,4777,4778,220,380,f,f,POINT(8.931885 46.987747)
13466,transformer,6072,6073,380,500,f,f,POINT(45.043945 53.324312)
13467,transformer,2047,2048,220,380,f,f,POINT(6.602783 51.344339)
13468,transformer,2024,2025,220,380,f,f,POINT(8.32763700000001 49.009051)
13469,transformer,5626,5627,220,380,f,f,POINT(-3.273926 47.931066)
13470,transformer,410,411,220,380,f,f,POINT(10.480957 32.971804)
13471,transformer,5801,5802,220,380,f,f,POINT(17.731934 40.613952)
13472,transformer,4216,4217,220,380,f,f,POINT(6.679688 49.131408)
13473,transformer,5559,5560,220,380,f,f,POINT(-1.812744 53.839564)
13474,transformer,5671,5672,132,220,f,f,POINT(28.575439 70.162746)
13475,transformer,4786,4787,220,380,f,f,POINT(9.327393 46.694667)
13476,transformer,1045,1046,220,380,f,f,POINT(6.39404299999999 36.853252)
13477,transformer,496,497,220,380,f,f,POINT(14.238281 32.519026)
13478,transformer,3131,3132,220,380,f,f,POINT(16.918945 63.548552)
13479,transformer,6189,6190,220,380,f,f,POINT(-0.747069999999996 41.71393)
13480,transformer,5881,5882,220,500,f,f,POINT(45.032959 55.009126)
13481,transformer,3607,3608,220,300,f,f,POINT(34.07959 45.096791)
13482,transformer,6508,6509,220,380,f,f,POINT(0.823974999999992 46.362093)
13483,transformer,3033,3034,220,380,f,f,POINT(17.512207 48.465637)
13484,transformer,2350,2351,220,380,f,f,POINT(13.601074 54.110943)
13485,transformer,2361,2362,220,380,f,f,POINT(8.624268 50.148746)
13486,transformer,1455,1456,220,500,f,f,POINT(50.537109 53.402982)
13487,transformer,669,670,220,380,f,f,POINT(35.947266 35.585852)
13488,transformer,342,343,220,380,f,f,POINT(5.99853499999999 32.008076)
13489,transformer,5527,5528,220,380,f,f,POINT(-1.86767600000001 52.536273)
13490,transformer,4083,4084,220,380,f,f,POINT(1.80175799999999 48.908059)
13491,transformer,449,450,132,220,f,f,POINT(10.05249 36.465472)
13492,ac/dc,66,65,,380,t,f,'LINESTRING(21.137695 39.27479,21.09375 39.3173)'
13493,ac/dc,1095,126,220,220,t,f,'LINESTRING(2.53784200000001 39.53794,2.49389600000001 39.563353)'
13494,ac/dc,1095,125,220,132,t,f,'LINESTRING(2.53784200000001 39.53794,2.49389600000001 39.563353)'
13495,ac/dc,1762,1814,,380,t,f,'LINESTRING(9.63501 56.46856,9.558105 56.517079)'
13496,ac/dc,1762,1813,,132,t,f,'LINESTRING(9.63501 56.46856,9.558105 56.517079)'
13497,ac/dc,1835,1881,,132,t,f,'LINESTRING(11.964111 55.447711,11.964111 55.422779)'
13498,ac/dc,1835,1883,,380,t,f,'LINESTRING(11.964111 55.447711,11.964111 55.422779)'
13499,ac/dc,1835,1882,,220,t,f,'LINESTRING(11.964111 55.447711,11.964111 55.422779)'
13500,ac/dc,1895,1893,,380,t,f,'LINESTRING(11.206055 55.547281,11.195068 55.528631)'
13501,ac/dc,1896,1876,,132,t,f,'LINESTRING(10.513916 55.372868,10.579834 55.360381)'
13502,ac/dc,1896,1877,,380,t,f,'LINESTRING(10.513916 55.372868,10.579834 55.360381)'
13503,ac/dc,1915,1912,,220,t,f,'LINESTRING(26.499023 59.445075,26.477051 59.484148)'
13504,ac/dc,1915,1913,,300,t,f,'LINESTRING(26.499023 59.445075,26.477051 59.484148)'
13505,ac/dc,1937,1938,,380,t,f,'LINESTRING(21.895752 60.919755,21.818848 60.914414)'
13506,ac/dc,1963,1948,,380,t,f,'LINESTRING(24.65332 60.207075,24.65332 60.168842)'
13507,ac/dc,1965,1950,,380,t,f,'LINESTRING(25.664062 60.46805,25.64209 60.440963)'
13508,ac/dc,2291,2288,,380,t,f,'LINESTRING(10.887451 53.949621,10.821533 53.981935)'
13509,ac/dc,2347,2342,,132,t,f,'LINESTRING(12.271729 54.065836,12.282715 54.123822)'
13510,ac/dc,2347,2343,,220,t,f,'LINESTRING(12.271729 54.065836,12.282715 54.123822)'
13511,ac/dc,2347,2344,,380,t,f,'LINESTRING(12.271729 54.065836,12.282715 54.123822)'
13512,ac/dc,2424,2410,,300,t,f,'LINESTRING(21.126709 55.758032,21.104736 55.733296)'
13513,ac/dc,2529,2525,,380,t,f,'LINESTRING(8.10791000000001 58.245946,8.16284199999999 58.20545)'
13514,ac/dc,2529,2524,,300,t,f,'LINESTRING(8.10791000000001 58.245946,8.16284199999999 58.20545)'
13515,ac/dc,2680,2690,,380,t,f,'LINESTRING(16.918945 54.489187,16.864014 54.533833)'
13516,ac/dc,3091,3092,,380,t,f,'LINESTRING(12.084961 57.568888,12.019043 57.562995)'
13517,ac/dc,3191,3192,,380,t,f,'LINESTRING(13.19458 55.578345,13.172607 55.547281)'
13518,ac/dc,3206,3186,,380,t,f,'LINESTRING(15.545654 56.650187,15.5896 56.626021)'
13519,ac/dc,3214,1905,,300,t,f,'LINESTRING(24.378662 59.394772,24.389648 59.43949)'
13520,ac/dc,3215,2523,,300,t,f,'LINESTRING(6.99829100000001 58.28062,6.899414 58.263287)'
13521,ac/dc,4158,4160,,380,t,f,'LINESTRING(1.83471699999999 50.903033,1.74682600000001 50.916887)'
13522,ac/dc,4158,4159,,220,t,f,'LINESTRING(1.83471699999999 50.903033,1.74682600000001 50.916887)'
13523,ac/dc,4429,4430,,380,t,f,'LINESTRING(10.579834 42.996612,10.59082 42.972502)'
13524,ac/dc,4604,6515,,380,t,f,'LINESTRING(4.064941 51.937492,4.04296900000001 51.957807)'
13525,ac/dc,4610,6358,,220,t,f,'LINESTRING(6.932373 53.324312,6.932373 53.376775)'
13526,ac/dc,4610,6359,,380,t,f,'LINESTRING(6.932373 53.324312,6.932373 53.376775)'
13527,ac/dc,4983,2107,,380,t,f,'LINESTRING(7.37182599999999 53.061025,7.39379900000001 53.107217)'
13528,ac/dc,4984,5032,,380,t,f,'LINESTRING(7.163086 52.84923,7.23998999999999 52.84923)'
13529,ac/dc,4985,2236,,380,t,f,'LINESTRING(9.239502 53.904338,9.22851599999999 53.969012)'
13530,ac/dc,4985,2235,,220,t,f,'LINESTRING(9.239502 53.904338,9.22851599999999 53.969012)'
13531,ac/dc,5034,3823,,380,t,f,'LINESTRING(2.75756800000001 42.698586,2.779541 42.658202)'
13532,ac/dc,5034,3822,,220,t,f,'LINESTRING(2.75756800000001 42.698586,2.779541 42.658202)'
13533,ac/dc,5035,4693,,380,t,f,'LINESTRING(3.010254 42.236652,2.98828099999999 42.277309)'
13534,ac/dc,5067,2036,,380,t,f,'LINESTRING(6.47094700000001 50.833698,6.42700200000001 50.812877)'
13535,ac/dc,5068,3715,,220,t,f,'LINESTRING(5.69091799999999 50.729502,5.74585 50.736455)'
13536,ac/dc,5069,5020,,380,t,f,'LINESTRING(3.098145 51.282535,3.02124000000001 51.275662)'
13537,ac/dc,5114,4532,,380,t,f,'LINESTRING(14.029541 42.407235,14.095459 42.415346)'
13538,ac/dc,5114,4531,,220,t,f,'LINESTRING(14.029541 42.407235,14.095459 42.415346)'
13539,ac/dc,5115,4614,,220,t,f,'LINESTRING(18.863525 42.4802,18.808594 42.447781)'
13540,ac/dc,5121,1790,,380,t,f,'LINESTRING(8.843994 55.491304,8.86596699999999 55.435247)'
13541,ac/dc,5121,1789,,220,t,f,'LINESTRING(8.843994 55.491304,8.86596699999999 55.435247)'
