,snapshot,objective,stores,generators
1033,2019-05-10 03:00:00,3.0,3.0,3.0
1034,2019-05-10 06:00:00,3.0,3.0,3.0
1035,2019-05-10 09:00:00,3.0,3.0,3.0
1036,2019-05-10 12:00:00,3.0,3.0,3.0
1037,2019-05-10 15:00:00,3.0,3.0,3.0
1038,2019-05-10 18:00:00,3.0,3.0,3.0
1039,2019-05-10 21:00:00,3.0,3.0,3.0
1040,2019-05-11 00:00:00,3.0,3.0,3.0
1041,2019-05-11 03:00:00,3.0,3.0,3.0
1042,2019-05-11 06:00:00,3.0,3.0,3.0
1043,2019-05-11 09:00:00,3.0,3.0,3.0
1044,2019-05-11 12:00:00,3.0,3.0,3.0
1045,2019-05-11 15:00:00,3.0,3.0,3.0
1046,2019-05-11 18:00:00,3.0,3.0,3.0
1047,2019-05-11 21:00:00,3.0,3.0,3.0
1048,2019-05-12 00:00:00,3.0,3.0,3.0
1049,2019-05-12 03:00:00,3.0,3.0,3.0
1050,2019-05-12 06:00:00,3.0,3.0,3.0
1051,2019-05-12 09:00:00,3.0,3.0,3.0
1052,2019-05-12 12:00:00,3.0,3.0,3.0
1053,2019-05-12 15:00:00,3.0,3.0,3.0
1054,2019-05-12 18:00:00,3.0,3.0,3.0
1055,2019-05-12 21:00:00,3.0,3.0,3.0
1056,2019-05-13 00:00:00,3.0,3.0,3.0
1057,2019-05-13 03:00:00,3.0,3.0,3.0
1058,2019-05-13 06:00:00,3.0,3.0,3.0
1059,2019-05-13 09:00:00,3.0,3.0,3.0
1060,2019-05-13 12:00:00,3.0,3.0,3.0
1061,2019-05-13 15:00:00,3.0,3.0,3.0
1062,2019-05-13 18:00:00,3.0,3.0,3.0
1063,2019-05-13 21:00:00,3.0,3.0,3.0
1064,2019-05-14 00:00:00,3.0,3.0,3.0
1065,2019-05-14 03:00:00,3.0,3.0,3.0
1066,2019-05-14 06:00:00,3.0,3.0,3.0
1067,2019-05-14 09:00:00,3.0,3.0,3.0
1068,2019-05-14 12:00:00,3.0,3.0,3.0
1069,2019-05-14 15:00:00,3.0,3.0,3.0
1070,2019-05-14 18:00:00,3.0,3.0,3.0
1071,2019-05-14 21:00:00,3.0,3.0,3.0
1072,2019-05-15 00:00:00,3.0,3.0,3.0
1073,2019-05-15 03:00:00,3.0,3.0,3.0
1074,2019-05-15 06:00:00,3.0,3.0,3.0
1075,2019-05-15 09:00:00,3.0,3.0,3.0
1076,2019-05-15 12:00:00,3.0,3.0,3.0
1077,2019-05-15 15:00:00,3.0,3.0,3.0
1078,2019-05-15 18:00:00,3.0,3.0,3.0
1079,2019-05-15 21:00:00,3.0,3.0,3.0
1080,2019-05-16 00:00:00,3.0,3.0,3.0
1081,2019-05-16 03:00:00,3.0,3.0,3.0
1082,2019-05-16 06:00:00,3.0,3.0,3.0
1083,2019-05-16 09:00:00,3.0,3.0,3.0
1084,2019-05-16 12:00:00,3.0,3.0,3.0
1085,2019-05-16 15:00:00,3.0,3.0,3.0
1086,2019-05-16 18:00:00,3.0,3.0,3.0
1087,2019-05-16 21:00:00,3.0,3.0,3.0
1088,2019-05-17 00:00:00,3.0,3.0,3.0
1089,2019-05-17 03:00:00,3.0,3.0,3.0
1090,2019-05-17 06:00:00,3.0,3.0,3.0
1091,2019-05-17 09:00:00,3.0,3.0,3.0
1092,2019-05-17 12:00:00,3.0,3.0,3.0
1093,2019-05-17 15:00:00,3.0,3.0,3.0
1094,2019-05-17 18:00:00,3.0,3.0,3.0
1095,2019-05-17 21:00:00,3.0,3.0,3.0
1096,2019-05-18 00:00:00,3.0,3.0,3.0
1097,2019-05-18 03:00:00,3.0,3.0,3.0
1098,2019-05-18 06:00:00,3.0,3.0,3.0
1099,2019-05-18 09:00:00,3.0,3.0,3.0
1100,2019-05-18 12:00:00,3.0,3.0,3.0
1101,2019-05-18 15:00:00,3.0,3.0,3.0
1102,2019-05-18 18:00:00,3.0,3.0,3.0
1103,2019-05-18 21:00:00,3.0,3.0,3.0
1104,2019-05-19 00:00:00,3.0,3.0,3.0
1105,2019-05-19 03:00:00,3.0,3.0,3.0
1106,2019-05-19 06:00:00,3.0,3.0,3.0
1107,2019-05-19 09:00:00,3.0,3.0,3.0
1108,2019-05-19 12:00:00,3.0,3.0,3.0
1109,2019-05-19 15:00:00,3.0,3.0,3.0
1110,2019-05-19 18:00:00,3.0,3.0,3.0
1111,2019-05-19 21:00:00,3.0,3.0,3.0
1112,2019-05-20 00:00:00,3.0,3.0,3.0
1113,2019-05-20 03:00:00,3.0,3.0,3.0
1114,2019-05-20 06:00:00,3.0,3.0,3.0
1115,2019-05-20 09:00:00,3.0,3.0,3.0
1116,2019-05-20 12:00:00,3.0,3.0,3.0
1117,2019-05-20 15:00:00,3.0,3.0,3.0
1118,2019-05-20 18:00:00,3.0,3.0,3.0
1119,2019-05-20 21:00:00,3.0,3.0,3.0
1120,2019-05-21 00:00:00,3.0,3.0,3.0
1121,2019-05-21 03:00:00,3.0,3.0,3.0
1122,2019-05-21 06:00:00,3.0,3.0,3.0
1123,2019-05-21 09:00:00,3.0,3.0,3.0
1124,2019-05-21 12:00:00,3.0,3.0,3.0
1125,2019-05-21 15:00:00,3.0,3.0,3.0
1126,2019-05-21 18:00:00,3.0,3.0,3.0
1127,2019-05-21 21:00:00,3.0,3.0,3.0
1128,2019-05-22 00:00:00,3.0,3.0,3.0
1129,2019-05-22 03:00:00,3.0,3.0,3.0
1130,2019-05-22 06:00:00,3.0,3.0,3.0
1131,2019-05-22 09:00:00,3.0,3.0,3.0
1132,2019-05-22 12:00:00,3.0,3.0,3.0
1133,2019-05-22 15:00:00,3.0,3.0,3.0
1134,2019-05-22 18:00:00,3.0,3.0,3.0
1135,2019-05-22 21:00:00,3.0,3.0,3.0
1136,2019-05-23 00:00:00,3.0,3.0,3.0
1137,2019-05-23 03:00:00,3.0,3.0,3.0
1138,2019-05-23 06:00:00,3.0,3.0,3.0
1139,2019-05-23 09:00:00,3.0,3.0,3.0
1140,2019-05-23 12:00:00,3.0,3.0,3.0
1141,2019-05-23 15:00:00,3.0,3.0,3.0
1142,2019-05-23 18:00:00,3.0,3.0,3.0
1143,2019-05-23 21:00:00,3.0,3.0,3.0
1144,2019-05-24 00:00:00,3.0,3.0,3.0
1145,2019-05-24 03:00:00,3.0,3.0,3.0
1146,2019-05-24 06:00:00,3.0,3.0,3.0
1147,2019-05-24 09:00:00,3.0,3.0,3.0
1148,2019-05-24 12:00:00,3.0,3.0,3.0
1149,2019-05-24 15:00:00,3.0,3.0,3.0
1150,2019-05-24 18:00:00,3.0,3.0,3.0
1151,2019-05-24 21:00:00,3.0,3.0,3.0
1152,2019-05-25 00:00:00,3.0,3.0,3.0
1153,2019-05-25 03:00:00,3.0,3.0,3.0
1154,2019-05-25 06:00:00,3.0,3.0,3.0
1155,2019-05-25 09:00:00,3.0,3.0,3.0
1156,2019-05-25 12:00:00,3.0,3.0,3.0
1157,2019-05-25 15:00:00,3.0,3.0,3.0
1158,2019-05-25 18:00:00,3.0,3.0,3.0
1159,2019-05-25 21:00:00,3.0,3.0,3.0
1160,2019-05-26 00:00:00,3.0,3.0,3.0
1161,2019-05-26 03:00:00,3.0,3.0,3.0
1162,2019-05-26 06:00:00,3.0,3.0,3.0
1163,2019-05-26 09:00:00,3.0,3.0,3.0
1164,2019-05-26 12:00:00,3.0,3.0,3.0
1165,2019-05-26 15:00:00,3.0,3.0,3.0
1166,2019-05-26 18:00:00,3.0,3.0,3.0
1167,2019-05-26 21:00:00,3.0,3.0,3.0
1168,2019-05-27 00:00:00,3.0,3.0,3.0
1169,2019-05-27 03:00:00,3.0,3.0,3.0
1170,2019-05-27 06:00:00,3.0,3.0,3.0
1171,2019-05-27 09:00:00,3.0,3.0,3.0
1172,2019-05-27 12:00:00,3.0,3.0,3.0
1173,2019-05-27 15:00:00,3.0,3.0,3.0
1174,2019-05-27 18:00:00,3.0,3.0,3.0
1175,2019-05-27 21:00:00,3.0,3.0,3.0
1176,2019-05-28 00:00:00,3.0,3.0,3.0
1177,2019-05-28 03:00:00,3.0,3.0,3.0
1178,2019-05-28 06:00:00,3.0,3.0,3.0
1179,2019-05-28 09:00:00,3.0,3.0,3.0
1180,2019-05-28 12:00:00,3.0,3.0,3.0
1181,2019-05-28 15:00:00,3.0,3.0,3.0
1182,2019-05-28 18:00:00,3.0,3.0,3.0
1183,2019-05-28 21:00:00,3.0,3.0,3.0
1184,2019-05-29 00:00:00,3.0,3.0,3.0
1185,2019-05-29 03:00:00,3.0,3.0,3.0
1186,2019-05-29 06:00:00,3.0,3.0,3.0
1187,2019-05-29 09:00:00,3.0,3.0,3.0
1188,2019-05-29 12:00:00,3.0,3.0,3.0
1189,2019-05-29 15:00:00,3.0,3.0,3.0
1190,2019-05-29 18:00:00,3.0,3.0,3.0
1191,2019-05-29 21:00:00,3.0,3.0,3.0
1192,2019-05-30 00:00:00,3.0,3.0,3.0
1193,2019-05-30 03:00:00,3.0,3.0,3.0
1194,2019-05-30 06:00:00,3.0,3.0,3.0
1195,2019-05-30 09:00:00,3.0,3.0,3.0
1196,2019-05-30 12:00:00,3.0,3.0,3.0
1197,2019-05-30 15:00:00,3.0,3.0,3.0
1198,2019-05-30 18:00:00,3.0,3.0,3.0
1199,2019-05-30 21:00:00,3.0,3.0,3.0
1200,2019-05-31 00:00:00,3.0,3.0,3.0
1201,2019-05-31 03:00:00,3.0,3.0,3.0
1202,2019-05-31 06:00:00,3.0,3.0,3.0
1203,2019-05-31 09:00:00,3.0,3.0,3.0
1204,2019-05-31 12:00:00,3.0,3.0,3.0
1205,2019-05-31 15:00:00,3.0,3.0,3.0
1206,2019-05-31 18:00:00,3.0,3.0,3.0
1207,2019-05-31 21:00:00,3.0,3.0,3.0
1208,2019-06-01 00:00:00,3.0,3.0,3.0
1209,2019-06-01 03:00:00,3.0,3.0,3.0
1210,2019-06-01 06:00:00,3.0,3.0,3.0
1211,2019-06-01 09:00:00,3.0,3.0,3.0
1212,2019-06-01 12:00:00,3.0,3.0,3.0
1213,2019-06-01 15:00:00,3.0,3.0,3.0
1214,2019-06-01 18:00:00,3.0,3.0,3.0
1215,2019-06-01 21:00:00,3.0,3.0,3.0
1216,2019-06-02 00:00:00,3.0,3.0,3.0
1217,2019-06-02 03:00:00,3.0,3.0,3.0
1218,2019-06-02 06:00:00,3.0,3.0,3.0
1219,2019-06-02 09:00:00,3.0,3.0,3.0
1220,2019-06-02 12:00:00,3.0,3.0,3.0
1221,2019-06-02 15:00:00,3.0,3.0,3.0
1222,2019-06-02 18:00:00,3.0,3.0,3.0
1223,2019-06-02 21:00:00,3.0,3.0,3.0
1224,2019-06-03 00:00:00,3.0,3.0,3.0
1225,2019-06-03 03:00:00,3.0,3.0,3.0
1226,2019-06-03 06:00:00,3.0,3.0,3.0
1227,2019-06-03 09:00:00,3.0,3.0,3.0
1228,2019-06-03 12:00:00,3.0,3.0,3.0
1229,2019-06-03 15:00:00,3.0,3.0,3.0
1230,2019-06-03 18:00:00,3.0,3.0,3.0
1231,2019-06-03 21:00:00,3.0,3.0,3.0
1232,2019-06-04 00:00:00,3.0,3.0,3.0
1233,2019-06-04 03:00:00,3.0,3.0,3.0
1234,2019-06-04 06:00:00,3.0,3.0,3.0
1235,2019-06-04 09:00:00,3.0,3.0,3.0
1236,2019-06-04 12:00:00,3.0,3.0,3.0
1237,2019-06-04 15:00:00,3.0,3.0,3.0
1238,2019-06-04 18:00:00,3.0,3.0,3.0
1239,2019-06-04 21:00:00,3.0,3.0,3.0
1240,2019-06-05 00:00:00,3.0,3.0,3.0
1241,2019-06-05 03:00:00,3.0,3.0,3.0
1242,2019-06-05 06:00:00,3.0,3.0,3.0
1243,2019-06-05 09:00:00,3.0,3.0,3.0
1244,2019-06-05 12:00:00,3.0,3.0,3.0
1245,2019-06-05 15:00:00,3.0,3.0,3.0
1246,2019-06-05 18:00:00,3.0,3.0,3.0
1247,2019-06-05 21:00:00,3.0,3.0,3.0
1248,2019-06-06 00:00:00,3.0,3.0,3.0
1249,2019-06-06 03:00:00,3.0,3.0,3.0
1250,2019-06-06 06:00:00,3.0,3.0,3.0
1251,2019-06-06 09:00:00,3.0,3.0,3.0
1252,2019-06-06 12:00:00,3.0,3.0,3.0
1253,2019-06-06 15:00:00,3.0,3.0,3.0
1254,2019-06-06 18:00:00,3.0,3.0,3.0
1255,2019-06-06 21:00:00,3.0,3.0,3.0
1256,2019-06-07 00:00:00,3.0,3.0,3.0
1257,2019-06-07 03:00:00,3.0,3.0,3.0
1258,2019-06-07 06:00:00,3.0,3.0,3.0
1259,2019-06-07 09:00:00,3.0,3.0,3.0
1260,2019-06-07 12:00:00,3.0,3.0,3.0
1261,2019-06-07 15:00:00,3.0,3.0,3.0
1262,2019-06-07 18:00:00,3.0,3.0,3.0
1263,2019-06-07 21:00:00,3.0,3.0,3.0
1264,2019-06-08 00:00:00,3.0,3.0,3.0
1265,2019-06-08 03:00:00,3.0,3.0,3.0
1266,2019-06-08 06:00:00,3.0,3.0,3.0
1267,2019-06-08 09:00:00,3.0,3.0,3.0
1268,2019-06-08 12:00:00,3.0,3.0,3.0
1269,2019-06-08 15:00:00,3.0,3.0,3.0
1270,2019-06-08 18:00:00,3.0,3.0,3.0
1271,2019-06-08 21:00:00,3.0,3.0,3.0
1272,2019-06-09 00:00:00,3.0,3.0,3.0
1273,2019-06-09 03:00:00,3.0,3.0,3.0
1274,2019-06-09 06:00:00,3.0,3.0,3.0
1275,2019-06-09 09:00:00,3.0,3.0,3.0
1276,2019-06-09 12:00:00,3.0,3.0,3.0
1277,2019-06-09 15:00:00,3.0,3.0,3.0
1278,2019-06-09 18:00:00,3.0,3.0,3.0
1279,2019-06-09 21:00:00,3.0,3.0,3.0
1280,2019-06-10 00:00:00,3.0,3.0,3.0
1281,2019-06-10 03:00:00,3.0,3.0,3.0
1282,2019-06-10 06:00:00,3.0,3.0,3.0
1283,2019-06-10 09:00:00,3.0,3.0,3.0
1284,2019-06-10 12:00:00,3.0,3.0,3.0
1285,2019-06-10 15:00:00,3.0,3.0,3.0
1286,2019-06-10 18:00:00,3.0,3.0,3.0
1287,2019-06-10 21:00:00,3.0,3.0,3.0
1288,2019-06-11 00:00:00,3.0,3.0,3.0
1289,2019-06-11 03:00:00,3.0,3.0,3.0
1290,2019-06-11 06:00:00,3.0,3.0,3.0
1291,2019-06-11 09:00:00,3.0,3.0,3.0
1292,2019-06-11 12:00:00,3.0,3.0,3.0
1293,2019-06-11 15:00:00,3.0,3.0,3.0
1294,2019-06-11 18:00:00,3.0,3.0,3.0
1295,2019-06-11 21:00:00,3.0,3.0,3.0
1296,2019-06-12 00:00:00,3.0,3.0,3.0
1297,2019-06-12 03:00:00,3.0,3.0,3.0
1298,2019-06-12 06:00:00,3.0,3.0,3.0
1299,2019-06-12 09:00:00,3.0,3.0,3.0
1300,2019-06-12 12:00:00,3.0,3.0,3.0
1301,2019-06-12 15:00:00,3.0,3.0,3.0
1302,2019-06-12 18:00:00,3.0,3.0,3.0
1303,2019-06-12 21:00:00,3.0,3.0,3.0
1304,2019-06-13 00:00:00,3.0,3.0,3.0
1305,2019-06-13 03:00:00,3.0,3.0,3.0
1306,2019-06-13 06:00:00,3.0,3.0,3.0
1307,2019-06-13 09:00:00,3.0,3.0,3.0
1308,2019-06-13 12:00:00,3.0,3.0,3.0
1309,2019-06-13 15:00:00,3.0,3.0,3.0
1310,2019-06-13 18:00:00,3.0,3.0,3.0
1311,2019-06-13 21:00:00,3.0,3.0,3.0
1312,2019-06-14 00:00:00,3.0,3.0,3.0
1313,2019-06-14 03:00:00,3.0,3.0,3.0
1314,2019-06-14 06:00:00,3.0,3.0,3.0
1315,2019-06-14 09:00:00,3.0,3.0,3.0
1316,2019-06-14 12:00:00,3.0,3.0,3.0
1317,2019-06-14 15:00:00,3.0,3.0,3.0
1318,2019-06-14 18:00:00,3.0,3.0,3.0
1319,2019-06-14 21:00:00,3.0,3.0,3.0
1320,2019-06-15 00:00:00,3.0,3.0,3.0
1321,2019-06-15 03:00:00,3.0,3.0,3.0
1322,2019-06-15 06:00:00,3.0,3.0,3.0
1323,2019-06-15 09:00:00,3.0,3.0,3.0
1324,2019-06-15 12:00:00,3.0,3.0,3.0
1325,2019-06-15 15:00:00,3.0,3.0,3.0
1326,2019-06-15 18:00:00,3.0,3.0,3.0
1327,2019-06-15 21:00:00,3.0,3.0,3.0
1328,2019-06-16 00:00:00,3.0,3.0,3.0
1329,2019-06-16 03:00:00,3.0,3.0,3.0
1330,2019-06-16 06:00:00,3.0,3.0,3.0
1331,2019-06-16 09:00:00,3.0,3.0,3.0
1332,2019-06-16 12:00:00,3.0,3.0,3.0
1333,2019-06-16 15:00:00,3.0,3.0,3.0
1334,2019-06-16 18:00:00,3.0,3.0,3.0
1335,2019-06-16 21:00:00,3.0,3.0,3.0
1336,2019-06-17 00:00:00,3.0,3.0,3.0
1337,2019-06-17 03:00:00,3.0,3.0,3.0
1338,2019-06-17 06:00:00,3.0,3.0,3.0
1339,2019-06-17 09:00:00,3.0,3.0,3.0
1340,2019-06-17 12:00:00,3.0,3.0,3.0
1341,2019-06-17 15:00:00,3.0,3.0,3.0
1342,2019-06-17 18:00:00,3.0,3.0,3.0
1343,2019-06-17 21:00:00,3.0,3.0,3.0
1344,2019-06-18 00:00:00,3.0,3.0,3.0
1345,2019-06-18 03:00:00,3.0,3.0,3.0
1346,2019-06-18 06:00:00,3.0,3.0,3.0
1347,2019-06-18 09:00:00,3.0,3.0,3.0
1348,2019-06-18 12:00:00,3.0,3.0,3.0
1349,2019-06-18 15:00:00,3.0,3.0,3.0
1350,2019-06-18 18:00:00,3.0,3.0,3.0
1351,2019-06-18 21:00:00,3.0,3.0,3.0
1352,2019-06-19 00:00:00,3.0,3.0,3.0
1353,2019-06-19 03:00:00,3.0,3.0,3.0
1354,2019-06-19 06:00:00,3.0,3.0,3.0
1355,2019-06-19 09:00:00,3.0,3.0,3.0
1356,2019-06-19 12:00:00,3.0,3.0,3.0
1357,2019-06-19 15:00:00,3.0,3.0,3.0
1358,2019-06-19 18:00:00,3.0,3.0,3.0
1359,2019-06-19 21:00:00,3.0,3.0,3.0
1360,2019-06-20 00:00:00,3.0,3.0,3.0
1361,2019-06-20 03:00:00,3.0,3.0,3.0
1362,2019-06-20 06:00:00,3.0,3.0,3.0
1363,2019-06-20 09:00:00,3.0,3.0,3.0
1364,2019-06-20 12:00:00,3.0,3.0,3.0
1365,2019-06-20 15:00:00,3.0,3.0,3.0
1366,2019-06-20 18:00:00,3.0,3.0,3.0
1367,2019-06-20 21:00:00,3.0,3.0,3.0
1368,2019-06-21 00:00:00,3.0,3.0,3.0
1369,2019-06-21 03:00:00,3.0,3.0,3.0
1370,2019-06-21 06:00:00,3.0,3.0,3.0
1371,2019-06-21 09:00:00,3.0,3.0,3.0
1372,2019-06-21 12:00:00,3.0,3.0,3.0
1373,2019-06-21 15:00:00,3.0,3.0,3.0
1374,2019-06-21 18:00:00,3.0,3.0,3.0
1375,2019-06-21 21:00:00,3.0,3.0,3.0
1376,2019-06-22 00:00:00,3.0,3.0,3.0
1377,2019-06-22 03:00:00,3.0,3.0,3.0
1378,2019-06-22 06:00:00,3.0,3.0,3.0
1379,2019-06-22 09:00:00,3.0,3.0,3.0
1380,2019-06-22 12:00:00,3.0,3.0,3.0
1381,2019-06-22 15:00:00,3.0,3.0,3.0
1382,2019-06-22 18:00:00,3.0,3.0,3.0
1383,2019-06-22 21:00:00,3.0,3.0,3.0
1384,2019-06-23 00:00:00,3.0,3.0,3.0
1385,2019-06-23 03:00:00,3.0,3.0,3.0
1386,2019-06-23 06:00:00,3.0,3.0,3.0
1387,2019-06-23 09:00:00,3.0,3.0,3.0
1388,2019-06-23 12:00:00,3.0,3.0,3.0
1389,2019-06-23 15:00:00,3.0,3.0,3.0
1390,2019-06-23 18:00:00,3.0,3.0,3.0
1391,2019-06-23 21:00:00,3.0,3.0,3.0
1392,2019-06-24 00:00:00,3.0,3.0,3.0
1393,2019-06-24 03:00:00,3.0,3.0,3.0
1394,2019-06-24 06:00:00,3.0,3.0,3.0
1395,2019-06-24 09:00:00,3.0,3.0,3.0
1396,2019-06-24 12:00:00,3.0,3.0,3.0
1397,2019-06-24 15:00:00,3.0,3.0,3.0
1398,2019-06-24 18:00:00,3.0,3.0,3.0
1399,2019-06-24 21:00:00,3.0,3.0,3.0
1400,2019-06-25 00:00:00,3.0,3.0,3.0
1401,2019-06-25 03:00:00,3.0,3.0,3.0
1402,2019-06-25 06:00:00,3.0,3.0,3.0
1403,2019-06-25 09:00:00,3.0,3.0,3.0
1404,2019-06-25 12:00:00,3.0,3.0,3.0
1405,2019-06-25 15:00:00,3.0,3.0,3.0
1406,2019-06-25 18:00:00,3.0,3.0,3.0
1407,2019-06-25 21:00:00,3.0,3.0,3.0
1408,2019-06-26 00:00:00,3.0,3.0,3.0
1409,2019-06-26 03:00:00,3.0,3.0,3.0
1410,2019-06-26 06:00:00,3.0,3.0,3.0
1411,2019-06-26 09:00:00,3.0,3.0,3.0
1412,2019-06-26 12:00:00,3.0,3.0,3.0
1413,2019-06-26 15:00:00,3.0,3.0,3.0
1414,2019-06-26 18:00:00,3.0,3.0,3.0
1415,2019-06-26 21:00:00,3.0,3.0,3.0
1416,2019-06-27 00:00:00,3.0,3.0,3.0
1417,2019-06-27 03:00:00,3.0,3.0,3.0
1418,2019-06-27 06:00:00,3.0,3.0,3.0
1419,2019-06-27 09:00:00,3.0,3.0,3.0
1420,2019-06-27 12:00:00,3.0,3.0,3.0
1421,2019-06-27 15:00:00,3.0,3.0,3.0
1422,2019-06-27 18:00:00,3.0,3.0,3.0
1423,2019-06-27 21:00:00,3.0,3.0,3.0
1424,2019-06-28 00:00:00,3.0,3.0,3.0
1425,2019-06-28 03:00:00,3.0,3.0,3.0
1426,2019-06-28 06:00:00,3.0,3.0,3.0
1427,2019-06-28 09:00:00,3.0,3.0,3.0
1428,2019-06-28 12:00:00,3.0,3.0,3.0
1429,2019-06-28 15:00:00,3.0,3.0,3.0
1430,2019-06-28 18:00:00,3.0,3.0,3.0
1431,2019-06-28 21:00:00,3.0,3.0,3.0
1432,2019-06-29 00:00:00,3.0,3.0,3.0
1433,2019-06-29 03:00:00,3.0,3.0,3.0
1434,2019-06-29 06:00:00,3.0,3.0,3.0
1435,2019-06-29 09:00:00,3.0,3.0,3.0
1436,2019-06-29 12:00:00,3.0,3.0,3.0
1437,2019-06-29 15:00:00,3.0,3.0,3.0
1438,2019-06-29 18:00:00,3.0,3.0,3.0
1439,2019-06-29 21:00:00,3.0,3.0,3.0
1440,2019-06-30 00:00:00,3.0,3.0,3.0
1441,2019-06-30 03:00:00,3.0,3.0,3.0
1442,2019-06-30 06:00:00,3.0,3.0,3.0
1443,2019-06-30 09:00:00,3.0,3.0,3.0
1444,2019-06-30 12:00:00,3.0,3.0,3.0
1445,2019-06-30 15:00:00,3.0,3.0,3.0
1446,2019-06-30 18:00:00,3.0,3.0,3.0
1447,2019-06-30 21:00:00,3.0,3.0,3.0
1448,2019-07-01 00:00:00,3.0,3.0,3.0
1449,2019-07-01 03:00:00,3.0,3.0,3.0
1450,2019-07-01 06:00:00,3.0,3.0,3.0
1451,2019-07-01 09:00:00,3.0,3.0,3.0
1452,2019-07-01 12:00:00,3.0,3.0,3.0
1453,2019-07-01 15:00:00,3.0,3.0,3.0
1454,2019-07-01 18:00:00,3.0,3.0,3.0
1455,2019-07-01 21:00:00,3.0,3.0,3.0
1456,2019-07-02 00:00:00,3.0,3.0,3.0
1457,2019-07-02 03:00:00,3.0,3.0,3.0
1458,2019-07-02 06:00:00,3.0,3.0,3.0
1459,2019-07-02 09:00:00,3.0,3.0,3.0
1460,2019-07-02 12:00:00,3.0,3.0,3.0
1461,2019-07-02 15:00:00,3.0,3.0,3.0
1462,2019-07-02 18:00:00,3.0,3.0,3.0
1463,2019-07-02 21:00:00,3.0,3.0,3.0
1464,2019-07-03 00:00:00,3.0,3.0,3.0
1465,2019-07-03 03:00:00,3.0,3.0,3.0
1466,2019-07-03 06:00:00,3.0,3.0,3.0
1467,2019-07-03 09:00:00,3.0,3.0,3.0
1468,2019-07-03 12:00:00,3.0,3.0,3.0
1469,2019-07-03 15:00:00,3.0,3.0,3.0
1470,2019-07-03 18:00:00,3.0,3.0,3.0
1471,2019-07-03 21:00:00,3.0,3.0,3.0
1472,2019-07-04 00:00:00,3.0,3.0,3.0
1473,2019-07-04 03:00:00,3.0,3.0,3.0
1474,2019-07-04 06:00:00,3.0,3.0,3.0
1475,2019-07-04 09:00:00,3.0,3.0,3.0
1476,2019-07-04 12:00:00,3.0,3.0,3.0
1477,2019-07-04 15:00:00,3.0,3.0,3.0
1478,2019-07-04 18:00:00,3.0,3.0,3.0
1479,2019-07-04 21:00:00,3.0,3.0,3.0
1480,2019-07-05 00:00:00,3.0,3.0,3.0
1481,2019-07-05 03:00:00,3.0,3.0,3.0
1482,2019-07-05 06:00:00,3.0,3.0,3.0
1483,2019-07-05 09:00:00,3.0,3.0,3.0
1484,2019-07-05 12:00:00,3.0,3.0,3.0
1485,2019-07-05 15:00:00,3.0,3.0,3.0
1486,2019-07-05 18:00:00,3.0,3.0,3.0
1487,2019-07-05 21:00:00,3.0,3.0,3.0
1488,2019-07-06 00:00:00,3.0,3.0,3.0
1489,2019-07-06 03:00:00,3.0,3.0,3.0
1490,2019-07-06 06:00:00,3.0,3.0,3.0
1491,2019-07-06 09:00:00,3.0,3.0,3.0
1492,2019-07-06 12:00:00,3.0,3.0,3.0
1493,2019-07-06 15:00:00,3.0,3.0,3.0
1494,2019-07-06 18:00:00,3.0,3.0,3.0
1495,2019-07-06 21:00:00,3.0,3.0,3.0
1496,2019-07-07 00:00:00,3.0,3.0,3.0
1497,2019-07-07 03:00:00,3.0,3.0,3.0
1498,2019-07-07 06:00:00,3.0,3.0,3.0
1499,2019-07-07 09:00:00,3.0,3.0,3.0
1500,2019-07-07 12:00:00,3.0,3.0,3.0
1501,2019-07-07 15:00:00,3.0,3.0,3.0
1502,2019-07-07 18:00:00,3.0,3.0,3.0
1503,2019-07-07 21:00:00,3.0,3.0,3.0
1504,2019-07-08 00:00:00,3.0,3.0,3.0
1505,2019-07-08 03:00:00,3.0,3.0,3.0
1506,2019-07-08 06:00:00,3.0,3.0,3.0
1507,2019-07-08 09:00:00,3.0,3.0,3.0
1508,2019-07-08 12:00:00,3.0,3.0,3.0
1509,2019-07-08 15:00:00,3.0,3.0,3.0
1510,2019-07-08 18:00:00,3.0,3.0,3.0
1511,2019-07-08 21:00:00,3.0,3.0,3.0
1512,2019-07-09 00:00:00,3.0,3.0,3.0
1513,2019-07-09 03:00:00,3.0,3.0,3.0
1514,2019-07-09 06:00:00,3.0,3.0,3.0
1515,2019-07-09 09:00:00,3.0,3.0,3.0
1516,2019-07-09 12:00:00,3.0,3.0,3.0
1517,2019-07-09 15:00:00,3.0,3.0,3.0
1518,2019-07-09 18:00:00,3.0,3.0,3.0
1519,2019-07-09 21:00:00,3.0,3.0,3.0
1520,2019-07-10 00:00:00,3.0,3.0,3.0
1521,2019-07-10 03:00:00,3.0,3.0,3.0
1522,2019-07-10 06:00:00,3.0,3.0,3.0
1523,2019-07-10 09:00:00,3.0,3.0,3.0
1524,2019-07-10 12:00:00,3.0,3.0,3.0
1525,2019-07-10 15:00:00,3.0,3.0,3.0
1526,2019-07-10 18:00:00,3.0,3.0,3.0
1527,2019-07-10 21:00:00,3.0,3.0,3.0
1528,2019-07-11 00:00:00,3.0,3.0,3.0
1529,2019-07-11 03:00:00,3.0,3.0,3.0
1530,2019-07-11 06:00:00,3.0,3.0,3.0
1531,2019-07-11 09:00:00,3.0,3.0,3.0
