snapshot,VIC,SA,NSW
2011-08-07 07:00:00,5997.924999999999,1527.925,9076.045
2011-08-07 08:00:00,6636.014999999999,1740.55,9964.075
2011-08-07 09:00:00,6617.125,1902.3049999999998,9872.44
2011-08-07 10:00:00,6398.4349999999995,1868.4,9518.439999999999
2011-08-07 11:00:00,6158.38,1784.165,9244.05
2011-08-07 12:00:00,5776.76,1677.265,8807.425
2011-08-07 13:00:00,5534.59,1512.7350000000001,8419.23
2011-08-07 14:00:00,5309.969999999999,1610.775,8022.950000000001
2011-08-07 15:00:00,5195.98,1471.575,7667.955
2011-08-07 16:00:00,5138.674999999999,1271.03,7281.84
2011-08-07 17:00:00,4884.155,1169.6,6885.495
2011-08-07 18:00:00,4748.76,1095.495,6773.43
2011-08-07 19:00:00,4839.08,1093.385,7100.39
2011-08-07 20:00:00,5378.41,1189.6100000000001,8176.73
2011-08-07 21:00:00,6227.844999999999,1446.135,9646.96
2011-08-07 22:00:00,7024.725,1690.67,10266.25
2011-08-07 23:00:00,7156.195,1791.805,10121.73
2011-08-08 00:00:00,7087.62,1753.1399999999999,9943.5
2011-08-08 01:00:00,6932.535,1701.4099999999999,9744.875
2011-08-08 02:00:00,6848.75,1704.615,9571.735
2011-08-08 03:00:00,6846.205,1673.7849999999999,9532.91
2011-08-08 04:00:00,6799.344999999999,1681.1999999999998,9472.385
2011-08-08 05:00:00,6709.55,1697.37,9409.515
2011-08-08 06:00:00,6709.1849999999995,1683.8600000000001,9599.05
2011-08-08 07:00:00,6921.145,1742.925,10282.755000000001
2011-08-08 08:00:00,7428.525,1947.45,11382.21
2011-08-08 09:00:00,7397.6,2117.295,11202.8
2011-08-08 10:00:00,7091.355,2030.1950000000002,10776.545
2011-08-08 11:00:00,6769.985,1977.295,10369.7
2011-08-08 12:00:00,6284.1849999999995,1851.26,9794.965
2011-08-08 13:00:00,5973.32,1700.4650000000001,9359.365
2011-08-08 14:00:00,5712.615,1804.635,8979.8
2011-08-08 15:00:00,5551.215,1639.85,8604.425
2011-08-08 16:00:00,5482.969999999999,1450.835,8123.575
2011-08-08 17:00:00,5146.8099999999995,1320.6,7488.860000000001
2011-08-08 18:00:00,4974.535,1263.24,7217.27
2011-08-08 19:00:00,5055.77,1263.785,7533.860000000001
2011-08-08 20:00:00,5605.71,1350.6599999999999,8625.369999999999
2011-08-08 21:00:00,6590.66,1591.9899999999998,10026.13
2011-08-08 22:00:00,7151.73,1844.395,10734.5
2011-08-08 23:00:00,7280.280000000001,1913.075,10678.835
2011-08-09 00:00:00,7216.57,1901.3400000000001,10599.92
2011-08-09 01:00:00,7110.66,1841.775,10302.560000000001
2011-08-09 02:00:00,7040.965,1801.07,9969.060000000001
2011-08-09 03:00:00,7021.360000000001,1778.835,9883.59
2011-08-09 04:00:00,7047.96,1757.35,9680.315
2011-08-09 05:00:00,6959.835,1694.98,9574.04
2011-08-09 06:00:00,6986.700000000001,1679.79,9797.8
2011-08-09 07:00:00,7303.219999999999,1764.315,10419.685
2011-08-09 08:00:00,7676.445,2012.655,11609.795
2011-08-09 09:00:00,7479.530000000001,2143.555,11552.205
2011-08-09 10:00:00,7129.505,2080.55,11211.81
2011-08-09 11:00:00,6705.620000000001,1998.23,10789.220000000001
2011-08-09 12:00:00,6216.165,1860.2849999999999,10190.11
2011-08-09 13:00:00,5916.1849999999995,1671.2849999999999,9664.355
2011-08-09 14:00:00,5662.335,1776.6799999999998,9253.34
2011-08-09 15:00:00,5485.97,1607.3049999999998,8814.335
2011-08-09 16:00:00,5320.145,1394.675,8339.355
2011-08-09 17:00:00,4992.885,1252.3,7643.969999999999
2011-08-09 18:00:00,4785.29,1172.5549999999998,7362.08
2011-08-09 19:00:00,4923.57,1170.31,7599.08
2011-08-09 20:00:00,5476.17,1257.525,8701.415
2011-08-09 21:00:00,6421.555,1494.87,10253.235
2011-08-09 22:00:00,7037.68,1757.455,10841.04
2011-08-09 23:00:00,7146.860000000001,1889.365,10509.275
2011-08-10 00:00:00,7117.295,1922.19,10221.09
2011-08-10 01:00:00,7077.63,1879.12,9886.330000000002
2011-08-10 02:00:00,7095.715,1825.535,9598.1
2011-08-10 03:00:00,7111.825000000001,1744.395,9423.215
2011-08-10 04:00:00,7081.155,1679.125,9390.07
2011-08-10 05:00:00,6999.535,1633.4250000000002,9355.119999999999
2011-08-10 06:00:00,7038.015,1628.65,9592.349999999999
2011-08-10 07:00:00,7227.685,1666.365,10311.369999999999
2011-08-10 08:00:00,7477.01,1845.6399999999999,11489.74
2011-08-10 09:00:00,7203.035,1976.7350000000001,11512.435
2011-08-10 10:00:00,6874.254999999999,1948.22,11108.55
2011-08-10 11:00:00,6551.795,1840.795,10691.14
2011-08-10 12:00:00,6044.725,1710.56,10087.755000000001
2011-08-10 13:00:00,5751.835,1555.6100000000001,9547.2
2011-08-10 14:00:00,5509.525,1646.775,9117.57
2011-08-10 15:00:00,5329.955,1510.9850000000001,8696.01
2011-08-10 16:00:00,5230.525,1308.92,8184.6849999999995
2011-08-10 17:00:00,4925.25,1220.835,7598.21
2011-08-10 18:00:00,4755.555,1160.5149999999999,7318.595
2011-08-10 19:00:00,4848.805,1155.6399999999999,7575.65
2011-08-10 20:00:00,5366.91,1241.725,8715.89
2011-08-10 21:00:00,6262.205,1491.855,10250.165
2011-08-10 22:00:00,6836.235000000001,1749.37,10870.2
2011-08-10 23:00:00,6884.975,1808.72,10653.925
2011-08-11 00:00:00,6774.71,1737.095,10425.875
2011-08-11 01:00:00,6635.344999999999,1638.775,10144.970000000001
2011-08-11 02:00:00,6653.49,1589.4250000000002,9920.395
2011-08-11 03:00:00,6595.82,1552.835,9695.315
2011-08-11 04:00:00,6481.745,1552.26,9554.13
2011-08-11 05:00:00,6359.07,1543.8899999999999,9431.154999999999
2011-08-11 06:00:00,6372.48,1554.285,9677.75
2011-08-11 07:00:00,6523.344999999999,1599.705,10302.205
2011-08-11 08:00:00,7038.625,1751.0500000000002,11476.654999999999
2011-08-11 09:00:00,7095.64,1954.045,11521.865
2011-08-11 10:00:00,6903.635,1965.365,11165.125
2011-08-11 11:00:00,6592.32,1914.495,10712.369999999999
2011-08-11 12:00:00,6113.365,1780.025,10057.225
2011-08-11 13:00:00,5839.415,1658.1599999999999,9602.425
2011-08-11 14:00:00,5617.625,1733.9499999999998,9133.48
2011-08-11 15:00:00,5522.61,1576.47,8674.035
2011-08-11 16:00:00,5464.32,1371.31,8185.8550000000005
2011-08-11 17:00:00,5191.695,1257.69,7607.6
2011-08-11 18:00:00,5085.73,1210.3600000000001,7284.78
2011-08-11 19:00:00,5183.295,1217.1399999999999,7512.855
2011-08-11 20:00:00,5752.835,1293.67,8503.939999999999
2011-08-11 21:00:00,6681.825,1555.21,9855.715
2011-08-11 22:00:00,7291.65,1805.115,10407.2
2011-08-11 23:00:00,7396.32,1846.1,10226.04
2011-08-12 00:00:00,7227.85,1783.795,10034.95
2011-08-12 01:00:00,7021.215,1684.99,9880.51
2011-08-12 02:00:00,6877.665,1672.0149999999999,9660.055
2011-08-12 03:00:00,6778.389999999999,1648.315,9466.07
2011-08-12 04:00:00,6669.125,1635.42,9327.18
2011-08-12 05:00:00,6508.225,1618.4850000000001,9263.15
2011-08-12 06:00:00,6462.785,1597.29,9517.869999999999
2011-08-12 07:00:00,6653.055,1647.83,10036.814999999999
2011-08-12 08:00:00,7197.66,1837.345,10968.029999999999
2011-08-12 09:00:00,7263.42,1957.37,10907.814999999999
2011-08-12 10:00:00,7037.115,1914.565,10545.575
2011-08-12 11:00:00,6786.055,1837.855,10207.795
2011-08-12 12:00:00,6404.38,1745.62,9865.744999999999
2011-08-12 13:00:00,6242.700000000001,1640.9450000000002,9649.0
2011-08-12 14:00:00,5931.855,1763.7350000000001,9268.855
2011-08-12 15:00:00,5712.799999999999,1565.995,8776.705000000002
2011-08-12 16:00:00,5518.115,1363.1,8194.005000000001
2011-08-12 17:00:00,5183.96,1242.175,7549.165
2011-08-12 18:00:00,4969.475,1170.395,7226.33
2011-08-12 19:00:00,4940.01,1149.955,7236.905000000001
2011-08-12 20:00:00,5129.61,1191.49,7589.085
2011-08-12 21:00:00,5419.895,1275.375,8355.215
2011-08-12 22:00:00,5803.015,1387.965,9296.21
2011-08-12 23:00:00,6217.46,1532.715,9729.835
2011-08-13 00:00:00,6265.75,1545.845,9565.885
2011-08-13 01:00:00,6185.129999999999,1487.1,9162.025
2011-08-13 02:00:00,6052.465,1421.245,8804.1
2011-08-13 03:00:00,5982.33,1355.175,8575.675
2011-08-13 04:00:00,5920.62,1339.545,8485.64
2011-08-13 05:00:00,5906.945,1320.63,8434.599999999999
2011-08-13 06:00:00,5965.725,1333.44,8657.365
2011-08-13 07:00:00,6255.094999999999,1410.0900000000001,9235.235
2011-08-13 08:00:00,6752.75,1573.79,10241.060000000001
2011-08-13 09:00:00,6631.785,1771.895,10145.46
2011-08-13 10:00:00,6291.844999999999,1738.4850000000001,9777.375
2011-08-13 11:00:00,6034.48,1689.7199999999998,9455.21
2011-08-13 12:00:00,5791.915000000001,1637.115,9160.880000000001
2011-08-13 13:00:00,5751.735,1570.365,8898.795
2011-08-13 14:00:00,5594.299999999999,1745.2649999999999,8523.845000000001
2011-08-13 15:00:00,5425.26,1601.815,8027.5
2011-08-13 16:00:00,5265.695,1389.065,7589.385
2011-08-13 17:00:00,4937.035,1272.21,7042.925
2011-08-13 18:00:00,4725.63,1189.945,6832.95
2011-08-13 19:00:00,4678.4400000000005,1161.425,6824.92
2011-08-13 20:00:00,4761.385,1161.085,7085.075000000001
2011-08-13 21:00:00,4883.475,1184.085,7556.365
2011-08-13 22:00:00,5170.790000000001,1227.825,8375.145
2011-08-13 23:00:00,5462.325000000001,1296.415,9002.865
2011-08-14 00:00:00,5586.03,1316.175,9121.3
2011-08-14 01:00:00,5474.555,1282.98,8995.33
2011-08-14 02:00:00,5398.76,1246.8850000000002,8757.255000000001
2011-08-14 03:00:00,5348.77,1223.53,8497.02
2011-08-14 04:00:00,5239.75,1198.0500000000002,8370.865
2011-08-14 05:00:00,5141.475,1188.9650000000001,8358.275000000001
2011-08-14 06:00:00,5262.13,1213.13,8606.965
2011-08-14 07:00:00,5639.299999999999,1344.0149999999999,9175.125
2011-08-14 08:00:00,6332.075000000001,1508.845,10299.865
2011-08-14 09:00:00,6451.105,1669.225,10379.02
2011-08-14 10:00:00,6255.8099999999995,1600.8449999999998,10048.57
2011-08-14 11:00:00,6027.17,1503.405,9735.21
2011-08-14 12:00:00,5671.110000000001,1423.495,9154.52
2011-08-14 13:00:00,5428.48,1302.375,8658.744999999999
2011-08-14 14:00:00,5229.995000000001,1410.3000000000002,8249.71
2011-08-14 15:00:00,5087.595,1323.955,7859.375
2011-08-14 16:00:00,4976.715,1141.33,7483.86
2011-08-14 17:00:00,4692.315,1036.385,7014.245
2011-08-14 18:00:00,4554.83,982.19,6914.885
2011-08-14 19:00:00,4615.29,959.64,7224.075
2011-08-14 20:00:00,5147.8,1054.885,8283.675
2011-08-14 21:00:00,6155.99,1252.905,9858.92
2011-08-14 22:00:00,6768.645,1444.78,10556.83
2011-08-14 23:00:00,6957.35,1580.375,10335.195
2011-08-15 00:00:00,6941.58,1646.0349999999999,10120.785
2011-08-15 01:00:00,6891.455,1682.4450000000002,9795.529999999999
2011-08-15 02:00:00,6861.39,1712.375,9509.465
2011-08-15 03:00:00,6886.375,1705.775,9456.445
2011-08-15 04:00:00,6891.355,1726.32,9438.59
2011-08-15 05:00:00,6862.09,1728.9,9424.895
2011-08-15 06:00:00,6894.385,1731.03,9622.145
2011-08-15 07:00:00,7112.969999999999,1843.8400000000001,10337.095000000001
2011-08-15 08:00:00,7379.775,1997.165,11319.29
2011-08-15 09:00:00,7189.655000000001,2056.015,11132.615
2011-08-15 10:00:00,6848.54,1990.6950000000002,10624.575
2011-08-15 11:00:00,6482.835,1891.045,10215.335
2011-08-15 12:00:00,5938.26,1774.38,9646.595
2011-08-15 13:00:00,5650.385,1611.405,9177.25
2011-08-15 14:00:00,5414.14,1738.3449999999998,8904.74
2011-08-15 15:00:00,5300.255,1575.19,8529.900000000001
2011-08-15 16:00:00,5228.049999999999,1340.475,8019.91
2011-08-15 17:00:00,4924.120000000001,1217.5900000000001,7424.555
2011-08-15 18:00:00,4750.9,1168.635,7196.665
2011-08-15 19:00:00,4800.195,1147.4450000000002,7427.415
2011-08-15 20:00:00,5360.02,1198.455,8439.66
2011-08-15 21:00:00,6254.8150000000005,1421.7849999999999,9855.775
2011-08-15 22:00:00,6808.33,1664.2150000000001,10302.005000000001
2011-08-15 23:00:00,6894.18,1724.295,10059.150000000001
2011-08-16 00:00:00,6718.9349999999995,1711.77,9850.855
2011-08-16 01:00:00,6499.38,1637.29,9568.474999999999
2011-08-16 02:00:00,6393.43,1621.615,9372.78
2011-08-16 03:00:00,6288.965,1621.1,9297.585
2011-08-16 04:00:00,6173.45,1638.225,9133.515
2011-08-16 05:00:00,6100.23,1613.995,9079.215
2011-08-16 06:00:00,6047.514999999999,1587.6399999999999,9281.43
2011-08-16 07:00:00,6131.35,1647.435,9754.415
2011-08-16 08:00:00,6536.094999999999,1789.17,10775.83
2011-08-16 09:00:00,6515.82,1857.47,10772.095000000001
2011-08-16 10:00:00,6236.83,1776.1,10359.39
2011-08-16 11:00:00,5892.57,1716.255,9993.515
2011-08-16 12:00:00,5484.85,1577.505,9491.009999999998
2011-08-16 13:00:00,5240.705,1412.6100000000001,9091.045
2011-08-16 14:00:00,5024.594999999999,1504.45,8713.49
2011-08-16 15:00:00,4864.175,1350.4499999999998,8320.675
2011-08-16 16:00:00,4756.764999999999,1172.155,7837.645
2011-08-16 17:00:00,4462.02,1066.115,7188.245
2011-08-16 18:00:00,4339.555,1017.435,6876.655
2011-08-16 19:00:00,4457.19,1019.5500000000001,7097.115
2011-08-16 20:00:00,4992.955,1090.67,8132.495
2011-08-16 21:00:00,5870.9400000000005,1290.0349999999999,9585.14
2011-08-16 22:00:00,6407.35,1567.7350000000001,10199.625
2011-08-16 23:00:00,6531.4,1634.7,10098.845000000001
2011-08-17 00:00:00,6510.049999999999,1636.99,10045.215
2011-08-17 01:00:00,6503.665,1565.44,10018.535
2011-08-17 02:00:00,6610.275,1490.4650000000001,9955.470000000001
2011-08-17 03:00:00,6720.095,1510.43,9992.255000000001
2011-08-17 04:00:00,6812.174999999999,1523.4050000000002,9972.41
2011-08-17 05:00:00,6759.145,1488.9650000000001,9927.215
2011-08-17 06:00:00,6734.03,1573.5549999999998,10328.47
2011-08-17 07:00:00,6870.84,1581.62,10918.09
2011-08-17 08:00:00,7101.285,1758.095,11532.724999999999
2011-08-17 09:00:00,6960.79,1939.575,11227.220000000001
2011-08-17 10:00:00,6664.705,1899.06,10660.02
2011-08-17 11:00:00,6340.735000000001,1795.2350000000001,10129.395
2011-08-17 12:00:00,5919.6,1647.275,9583.965
2011-08-17 13:00:00,5679.06,1490.635,9200.95
2011-08-17 14:00:00,5525.955,1576.905,8862.33
2011-08-17 15:00:00,5365.59,1402.355,8398.62
2011-08-17 16:00:00,5253.26,1220.025,7901.705
2011-08-17 17:00:00,4969.120000000001,1099.565,7324.455
2011-08-17 18:00:00,4792.9400000000005,1023.75,7025.085
2011-08-17 19:00:00,4887.175,1024.47,7257.325
2011-08-17 20:00:00,5389.174999999999,1091.065,8251.815
2011-08-17 21:00:00,6275.79,1312.48,9594.84
2011-08-17 22:00:00,6826.139999999999,1556.32,10051.09
2011-08-17 23:00:00,6937.48,1632.72,9965.1
2011-08-18 00:00:00,6933.21,1608.3400000000001,9818.52
2011-08-18 01:00:00,6892.65,1556.845,9608.36
2011-08-18 02:00:00,6862.195,1549.165,9378.515
2011-08-18 03:00:00,6784.799999999999,1504.775,9218.35
2011-08-18 04:00:00,6732.245,1527.475,9120.065
2011-08-18 05:00:00,6689.005,1483.145,9062.57
2011-08-18 06:00:00,6700.975,1467.4850000000001,9271.25
2011-08-18 07:00:00,6877.005,1572.33,9820.165
2011-08-18 08:00:00,7278.25,1719.045,11002.814999999999
2011-08-18 09:00:00,7161.955,1905.125,11078.18
2011-08-18 10:00:00,6827.34,1868.085,10777.59
2011-08-18 11:00:00,6492.485000000001,1829.665,10365.915
2011-08-18 12:00:00,6029.545,1701.65,9818.474999999999
2011-08-18 13:00:00,5871.92,1564.595,9401.384999999998
2011-08-18 14:00:00,5618.04,1631.53,9003.575
2011-08-18 15:00:00,5446.5,1482.49,8567.605
2011-08-18 16:00:00,5301.19,1294.8200000000002,8074.5
2011-08-18 17:00:00,4986.295,1164.815,7434.5
2011-08-18 18:00:00,4777.209999999999,1133.025,7144.26
2011-08-18 19:00:00,4821.030000000001,1159.795,7396.26
2011-08-18 20:00:00,5309.1,1257.055,8422.085000000001
2011-08-18 21:00:00,6177.545,1490.8899999999999,9959.14
2011-08-18 22:00:00,6672.79,1741.1399999999999,10745.75
2011-08-18 23:00:00,6777.555,1797.19,10646.064999999999
2011-08-19 00:00:00,6695.07,1733.97,10597.115000000002
2011-08-19 01:00:00,6601.77,1694.685,10383.455
2011-08-19 02:00:00,6542.45,1668.865,10156.05
2011-08-19 03:00:00,6448.645,1643.3249999999998,10078.175
2011-08-19 04:00:00,6360.78,1631.6799999999998,9994.825
2011-08-19 05:00:00,6265.7,1618.885,9819.869999999999
2011-08-19 06:00:00,6198.530000000001,1627.7350000000001,10014.58
2011-08-19 07:00:00,6380.03,1707.7150000000001,10583.04
2011-08-19 08:00:00,6764.89,1826.9299999999998,11326.935000000001
2011-08-19 09:00:00,6682.025,1960.355,11135.415
2011-08-19 10:00:00,6429.5,1919.505,10698.955
2011-08-19 11:00:00,6204.545,1855.0149999999999,10322.425
2011-08-19 12:00:00,5894.6,1755.395,9922.295
2011-08-19 13:00:00,5812.795,1649.88,9641.71
2011-08-19 14:00:00,5570.095,1776.7649999999999,9212.285
2011-08-19 15:00:00,5294.85,1606.245,8682.04
2011-08-19 16:00:00,5152.245,1394.7849999999999,8001.474999999999
2011-08-19 17:00:00,4792.665,1279.77,7374.455
2011-08-19 18:00:00,4726.9400000000005,1203.98,7009.825000000001
2011-08-19 19:00:00,4706.885,1204.295,7003.5599999999995
2011-08-19 20:00:00,4852.655000000001,1233.5,7322.875
2011-08-19 21:00:00,5088.84,1320.6550000000002,7948.790000000001
2011-08-19 22:00:00,5449.47,1413.4850000000001,8828.51
2011-08-19 23:00:00,5784.58,1500.15,9289.935
2011-08-20 00:00:00,5743.225,1490.05,9350.685000000001
2011-08-20 01:00:00,5615.9349999999995,1427.855,9103.5
2011-08-20 02:00:00,5462.545,1393.1599999999999,8808.455
2011-08-20 03:00:00,5363.51,1389.27,8575.71
2011-08-20 04:00:00,5252.379999999999,1400.25,8397.42
2011-08-20 05:00:00,5172.51,1379.705,8350.42
2011-08-20 06:00:00,5203.325000000001,1366.6999999999998,8544.884999999998
2011-08-20 07:00:00,5418.360000000001,1446.635,9093.67
2011-08-20 08:00:00,5978.53,1616.605,10069.015
2011-08-20 09:00:00,6168.15,1747.66,10035.935000000001
2011-08-20 10:00:00,5968.74,1678.6100000000001,9620.025000000001
2011-08-20 11:00:00,5794.925,1624.785,9264.835
2011-08-20 12:00:00,5572.215,1566.0549999999998,9004.77
2011-08-20 13:00:00,5561.825,1529.345,8775.94
2011-08-20 14:00:00,5450.47,1724.195,8403.885
2011-08-20 15:00:00,5302.75,1570.68,7909.505
2011-08-20 16:00:00,5194.755,1356.865,7397.08
2011-08-20 17:00:00,4954.495,1207.7,6916.435
2011-08-20 18:00:00,4755.5,1138.335,6729.465
2011-08-20 19:00:00,4735.395,1126.9450000000002,6735.89
2011-08-20 20:00:00,4828.335,1137.31,6915.28
2011-08-20 21:00:00,4914.945,1168.73,7362.02
2011-08-20 22:00:00,5126.424999999999,1204.0149999999999,8109.655000000001
2011-08-20 23:00:00,5344.18,1263.9850000000001,8739.009999999998
2011-08-21 00:00:00,5343.275,1265.53,8890.545
2011-08-21 01:00:00,5245.59,1242.35,8798.31
2011-08-21 02:00:00,5150.25,1244.73,8607.904999999999
2011-08-21 03:00:00,5104.1,1239.065,8388.04
2011-08-21 04:00:00,5097.75,1255.1550000000002,8256.555
2011-08-21 05:00:00,4982.1900000000005,1239.185,8253.785
2011-08-21 06:00:00,5164.875,1278.675,8620.945
2011-08-21 07:00:00,5411.125,1358.7150000000001,9170.03
2011-08-21 08:00:00,6032.959999999999,1490.4050000000002,10235.105
2011-08-21 09:00:00,6306.4,1665.3249999999998,10343.56
2011-08-21 10:00:00,6116.530000000001,1628.6599999999999,9920.695
2011-08-21 11:00:00,5914.43,1567.81,9530.925
2011-08-21 12:00:00,5608.860000000001,1498.3600000000001,9050.119999999999
2011-08-21 13:00:00,5434.67,1411.62,8641.630000000001
2011-08-21 14:00:00,5269.17,1515.9250000000002,8142.66
2011-08-21 15:00:00,5153.955,1380.405,7780.049999999999
2011-08-21 16:00:00,5121.16,1203.865,7392.425
2011-08-21 17:00:00,4844.695,1109.0,6988.68
2011-08-21 18:00:00,4741.125,1056.705,6882.355
2011-08-21 19:00:00,4868.35,1069.94,7177.365
2011-08-21 20:00:00,5427.75,1149.94,8181.74
2011-08-21 21:00:00,6327.95,1374.14,9619.18
2011-08-21 22:00:00,6891.299999999999,1562.255,10211.565
2011-08-21 23:00:00,6905.79,1622.3,10080.025000000001
2011-08-22 00:00:00,6733.345,1559.74,9983.314999999999
2011-08-22 01:00:00,6545.66,1491.065,9792.16
2011-08-22 02:00:00,6474.055,1471.975,9621.244999999999
2011-08-22 03:00:00,6377.245000000001,1478.795,9568.9
2011-08-22 04:00:00,6327.35,1514.545,9451.029999999999
2011-08-22 05:00:00,6277.9349999999995,1511.105,9335.8
2011-08-22 06:00:00,6232.615,1512.9050000000002,9557.38
2011-08-22 07:00:00,6392.565,1563.215,10119.615
2011-08-22 08:00:00,6781.08,1663.84,11050.630000000001
2011-08-22 09:00:00,6950.295,1813.13,10957.735
2011-08-22 10:00:00,6671.6,1768.4650000000001,10543.46
2011-08-22 11:00:00,6405.825000000001,1671.67,10059.58
2011-08-22 12:00:00,5886.1,1551.9,9520.205
2011-08-22 13:00:00,5563.469999999999,1423.31,9054.2
2011-08-22 14:00:00,5356.6849999999995,1555.0900000000001,8784.23
2011-08-22 15:00:00,5221.514999999999,1432.565,8430.17
2011-08-22 16:00:00,5106.45,1218.145,7958.02
2011-08-22 17:00:00,4813.695,1078.79,7324.33
2011-08-22 18:00:00,4651.25,1034.135,7010.62
2011-08-22 19:00:00,4819.67,1048.74,7241.63
2011-08-22 20:00:00,5347.9400000000005,1106.1,8202.635
2011-08-22 21:00:00,6246.98,1305.1350000000002,9554.435
2011-08-22 22:00:00,6707.09,1446.62,10070.05
2011-08-22 23:00:00,6659.754999999999,1470.23,9869.244999999999
2011-08-23 00:00:00,6452.245000000001,1472.92,9773.73
2011-08-23 01:00:00,6375.465,1421.24,9695.33
2011-08-23 02:00:00,6289.33,1391.105,9480.385
2011-08-23 03:00:00,6283.23,1420.645,9341.009999999998
2011-08-23 04:00:00,6238.43,1486.545,9236.905
2011-08-23 05:00:00,6219.575,1510.39,9143.24
2011-08-23 06:00:00,6216.335,1523.0,9281.345000000001
2011-08-23 07:00:00,6348.69,1600.355,9690.275000000001
2011-08-23 08:00:00,6753.290000000001,1662.96,10675.880000000001
2011-08-23 09:00:00,6866.76,1788.51,10740.919999999998
2011-08-23 10:00:00,6606.045,1748.665,10374.87
2011-08-23 11:00:00,6321.41,1687.72,9996.494999999999
2011-08-23 12:00:00,5915.41,1594.425,9523.119999999999
2011-08-23 13:00:00,5654.235000000001,1493.44,9196.805
2011-08-23 14:00:00,5409.82,1569.1,8866.535
2011-08-23 15:00:00,5246.56,1395.4,8480.73
2011-08-23 16:00:00,5109.22,1208.5300000000002,7968.835
2011-08-23 17:00:00,4844.57,1091.74,7315.535
2011-08-23 18:00:00,4727.59,1022.48,7051.71
2011-08-23 19:00:00,4887.275,1017.735,7275.3099999999995
2011-08-23 20:00:00,5454.25,1073.65,8324.91
2011-08-23 21:00:00,6282.57,1282.15,9700.71
2011-08-23 22:00:00,6733.030000000001,1437.275,10118.05
2011-08-23 23:00:00,6625.88,1468.045,9862.869999999999
2011-08-24 00:00:00,6429.07,1447.3400000000001,9592.720000000001
2011-08-24 01:00:00,6310.455,1401.81,9442.7
2011-08-24 02:00:00,6239.4349999999995,1369.635,9237.375
2011-08-24 03:00:00,6159.485,1380.8600000000001,9047.985
2011-08-24 04:00:00,6108.78,1395.565,8977.48
2011-08-24 05:00:00,5982.695,1399.98,8924.740000000002
2011-08-24 06:00:00,6077.95,1420.7350000000001,9021.43
2011-08-24 07:00:00,6201.035,1479.495,9352.055
2011-08-24 08:00:00,6514.735000000001,1561.78,10268.59
2011-08-24 09:00:00,6630.885,1638.51,10395.715
2011-08-24 10:00:00,6422.24,1577.925,10039.535
2011-08-24 11:00:00,6120.195,1465.165,9685.075
2011-08-24 12:00:00,5689.59,1385.1550000000002,9270.404999999999
2011-08-24 13:00:00,5429.75,1271.2649999999999,8940.555
2011-08-24 14:00:00,5203.870000000001,1375.27,8656.83
2011-08-24 15:00:00,5012.51,1246.75,8280.625
2011-08-24 16:00:00,4876.88,1059.02,7758.995000000001
2011-08-24 17:00:00,4559.885,943.72,7168.674999999999
2011-08-24 18:00:00,4389.79,916.0899999999999,6931.695
2011-08-24 19:00:00,4505.38,972.425,7189.495
2011-08-24 20:00:00,5085.945,1092.81,8212.875
2011-08-24 21:00:00,5968.110000000001,1314.065,9606.235
2011-08-24 22:00:00,6369.825000000001,1425.74,10026.25
2011-08-24 23:00:00,6326.49,1454.245,9708.470000000001
2011-08-25 00:00:00,6186.9,1437.3850000000002,9494.005
2011-08-25 01:00:00,6101.264999999999,1412.83,9283.18
2011-08-25 02:00:00,6061.264999999999,1409.6999999999998,9059.68
2011-08-25 03:00:00,6102.925,1406.53,8870.305
2011-08-25 04:00:00,6139.675,1440.58,8804.955
2011-08-25 05:00:00,6200.174999999999,1418.1799999999998,8739.19
2011-08-25 06:00:00,6182.17,1423.9650000000001,8839.970000000001
2011-08-25 07:00:00,6249.415,1487.8249999999998,9105.189999999999
2011-08-25 08:00:00,6602.43,1623.4,9946.55
2011-08-25 09:00:00,6743.095,1825.755,10038.939999999999
2011-08-25 10:00:00,6489.129999999999,1836.2649999999999,9730.03
2011-08-25 11:00:00,6244.26,1800.6100000000001,9336.189999999999
2011-08-25 12:00:00,5834.835,1721.68,9010.2
2011-08-25 13:00:00,5690.205,1610.895,8796.8
2011-08-25 14:00:00,5482.745,1731.37,8600.755000000001
2011-08-25 15:00:00,5339.505,1578.34,8241.98
2011-08-25 16:00:00,5185.049999999999,1405.105,7811.135
2011-08-25 17:00:00,4886.795,1287.3400000000001,7217.055
2011-08-25 18:00:00,4791.545,1238.9099999999999,6986.07
2011-08-25 19:00:00,4925.085,1236.0900000000001,7267.155
2011-08-25 20:00:00,5477.565,1313.67,8237.885
2011-08-25 21:00:00,6360.825,1529.5549999999998,9502.285
2011-08-25 22:00:00,6859.094999999999,1725.795,9924.935
2011-08-25 23:00:00,6876.29,1751.1399999999999,9683.295
2011-08-26 00:00:00,6752.84,1682.0,9545.045
2011-08-26 01:00:00,6606.545,1630.93,9256.52
2011-08-26 02:00:00,6458.755,1615.495,9137.875
2011-08-26 03:00:00,6321.92,1573.355,8946.77
2011-08-26 04:00:00,6243.51,1563.615,8791.150000000001
2011-08-26 05:00:00,6145.82,1554.3600000000001,8787.405
2011-08-26 06:00:00,6119.924999999999,1547.05,8919.975
2011-08-26 07:00:00,6315.355,1616.9450000000002,9109.689999999999
2011-08-26 08:00:00,6812.469999999999,1761.6750000000002,9796.68
2011-08-26 09:00:00,6914.3,1915.7350000000001,9787.71
